source_center,destination_center,route_type,time_of_day,median_segment_factor,median_segment_actual_time,median_segment_osrm_time,median_segment_osrm_distance,trip_count,source_name,destination_name
IND523002AAA,IND523226AAA,FTL,Afternoon,2.575396825396825,50.0,19.5,20.23625,2,Ongole_SubhVRTL_I (Andhra Pradesh),Chimkurthy_MSRClgRd_D (Andhra Pradesh)
IND523002AAA,IND523226AAA,FTL,Evening,1.6578947368421053,31.5,19.0,20.2362,2,Ongole_SubhVRTL_I (Andhra Pradesh),Chimkurthy_MSRClgRd_D (Andhra Pradesh)
IND523002AAA,IND523226AAA,FTL,Night,1.2857142857142856,17.0,11.0,11.961649999999999,2,Ongole_SubhVRTL_I (Andhra Pradesh),Chimkurthy_MSRClgRd_D (Andhra Pradesh)
IND523002AAA,IND523230AAA,FTL,Afternoon,1.5941176470588236,31.0,20.0,26.3463,36,Ongole_SubhVRTL_I (Andhra Pradesh),Kanigiri_Tiglgndi_D (Andhra Pradesh)
IND523002AAA,IND523230AAA,FTL,Evening,1.609907120743034,30.5,20.0,26.6244,18,Ongole_SubhVRTL_I (Andhra Pradesh),Kanigiri_Tiglgndi_D (Andhra Pradesh)
IND523002AAA,IND523230AAA,FTL,Night,1.5263157894736843,30.0,19.0,25.9857,9,Ongole_SubhVRTL_I (Andhra Pradesh),Kanigiri_Tiglgndi_D (Andhra Pradesh)
IND523002AAA,IND523316AAB,FTL,Afternoon,2.428571428571429,48.0,19.5,23.7641,4,Ongole_SubhVRTL_I (Andhra Pradesh),Markapur_VidyaNgr_D (Andhra Pradesh)
IND523002AAA,IND600056AAB,FTL,Night,1.6666666666666667,29.0,17.0,25.1521,141,Ongole_SubhVRTL_I (Andhra Pradesh),MAA_Poonamallee_HB (Tamil Nadu)
IND523105AAA,IND524201AAA,FTL,Afternoon,0.9695852534562213,30.0,26.5,22.33665,20,Kandukur_LICOffce_D (Andhra Pradesh),Kavali_Kacheri_D (Andhra Pradesh)
IND523105AAA,IND524201AAA,FTL,Evening,0.9362519201228878,24.5,27.0,22.62175,12,Kandukur_LICOffce_D (Andhra Pradesh),Kavali_Kacheri_D (Andhra Pradesh)
IND523105AAA,IND524201AAA,FTL,Night,0.9911290322580645,32.0,27.5,22.45055,6,Kandukur_LICOffce_D (Andhra Pradesh),Kavali_Kacheri_D (Andhra Pradesh)
IND523201AAA,IND523002AAA,FTL,Afternoon,7.3125,234.0,32.0,37.6072,1,Addanki_Oilmilrd_D (Andhra Pradesh),Ongole_SubhVRTL_I (Andhra Pradesh)
IND523201AAA,IND523002AAA,FTL,Evening,4.231578947368421,75.0,14.5,18.4127,2,Addanki_Oilmilrd_D (Andhra Pradesh),Ongole_SubhVRTL_I (Andhra Pradesh)
IND523226AAA,IND523316AAB,FTL,Afternoon,1.8421052631578947,35.0,19.0,23.9732,21,Chimkurthy_MSRClgRd_D (Andhra Pradesh),Markapur_VidyaNgr_D (Andhra Pradesh)
IND523226AAA,IND523316AAB,FTL,Evening,1.9444444444444444,35.0,19.0,24.202900000000003,13,Chimkurthy_MSRClgRd_D (Andhra Pradesh),Markapur_VidyaNgr_D (Andhra Pradesh)
IND523226AAA,IND523316AAB,FTL,Night,1.4210526315789473,27.0,20.0,23.3593,7,Chimkurthy_MSRClgRd_D (Andhra Pradesh),Markapur_VidyaNgr_D (Andhra Pradesh)
IND523230AAA,IND523105AAA,FTL,Afternoon,1.3416666666666668,26.0,20.0,22.5944,30,Kanigiri_Tiglgndi_D (Andhra Pradesh),Kandukur_LICOffce_D (Andhra Pradesh)
IND523230AAA,IND523105AAA,FTL,Evening,1.2857142857142858,24.5,20.0,22.543,18,Kanigiri_Tiglgndi_D (Andhra Pradesh),Kandukur_LICOffce_D (Andhra Pradesh)
IND523230AAA,IND523105AAA,FTL,Night,1.380952380952381,26.0,20.0,21.9318,9,Kanigiri_Tiglgndi_D (Andhra Pradesh),Kandukur_LICOffce_D (Andhra Pradesh)
IND523316AAB,IND522647AAA,FTL,Afternoon,1.6393188854489162,29.0,18.0,25.491400000000002,24,Markapur_VidyaNgr_D (Andhra Pradesh),Vinukonda_Kothapet_D (Andhra Pradesh)
IND523316AAB,IND522647AAA,FTL,Evening,1.7280701754385965,30.5,18.0,26.0484,12,Markapur_VidyaNgr_D (Andhra Pradesh),Vinukonda_Kothapet_D (Andhra Pradesh)
IND523316AAB,IND522647AAA,FTL,Night,1.58359133126935,29.0,18.0,25.86975,6,Markapur_VidyaNgr_D (Andhra Pradesh),Vinukonda_Kothapet_D (Andhra Pradesh)
IND524003AAA,IND501359AAE,FTL,Evening,1.5294117647058822,33.0,21.0,28.4842,237,Nellore_DC (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana)
IND524101AAB,IND517501AAB,FTL,Night,1.9523809523809523,43.0,21.0,27.741100000000003,64,Gudur_Bngisheb_D (Andhra Pradesh),Tirupati_Balajicly_I (Andhra Pradesh)
IND524132AAA,IND524101AAB,FTL,Night,1.5833333333333333,33.0,17.5,19.72435,28,Venktagiri_TirupthiRd_D (Andhra Pradesh),Gudur_Bngisheb_D (Andhra Pradesh)
IND524201AAA,IND523002AAA,FTL,Afternoon,1.280392156862745,23.0,16.5,24.09035,36,Kavali_Kacheri_D (Andhra Pradesh),Ongole_SubhVRTL_I (Andhra Pradesh)
IND524201AAA,IND523002AAA,FTL,Evening,1.3571428571428572,23.0,17.0,24.0863,15,Kavali_Kacheri_D (Andhra Pradesh),Ongole_SubhVRTL_I (Andhra Pradesh)
IND524201AAA,IND523002AAA,FTL,Night,1.2941176470588236,23.0,17.0,24.5039,11,Kavali_Kacheri_D (Andhra Pradesh),Ongole_SubhVRTL_I (Andhra Pradesh)
IND530012AAA,IND501359AAE,FTL,Evening,1.8,33.0,17.0,25.1812,237,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana)
IND530012AAA,IND530043AAA,Carting,Night,2.1944444444444446,26.0,10.0,11.048200000000001,26,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Visakhapatnam_VislkNgr_DC (Andhra Pradesh)
IND530012AAA,IND531001AAA,Carting,Night,1.75,14.0,9.0,11.0,15,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Anakapalle_Kothuru_D (Andhra Pradesh)
IND530012AAA,IND531036AAA,Carting,Morning,2.4595588235294117,30.0,8.5,10.04645,4,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Chodavaram_BaljiDPP_D (Andhra Pradesh)
IND530012AAA,IND531162AAA,Carting,Morning,2.409090909090909,17.5,8.0,8.4514,2,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Vishakhapatnam (Andhra Pradesh)
IND530012AAA,IND531162AAA,Carting,Night,1.5317460317460316,12.5,7.5,8.042449999999999,12,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Vishakhapatnam (Andhra Pradesh)
IND530012AAA,IND532001AAB,Carting,Evening,1.6666666666666667,12.0,7.0,10.1511,143,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Srikakulam_Kuslpram_I (Andhra Pradesh)
IND530012AAA,IND532001AAB,Carting,Morning,1.875,12.0,8.0,10.3454,11,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Srikakulam_Kuslpram_I (Andhra Pradesh)
IND530012AAA,IND532001AAB,Carting,Night,1.6666666666666667,12.0,7.0,10.11405,110,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Srikakulam_Kuslpram_I (Andhra Pradesh)
IND530012AAA,IND533106AAA,FTL,Night,1.4686274509803923,27.0,20.5,29.69915,16,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh)
IND530012AAA,IND535001AAA,Carting,Morning,2.071428571428571,19.5,10.5,10.67335,12,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Vizianagaram_NcsRd_DC (Andhra Pradesh)
IND530012AAA,IND751002AAB,FTL,Evening,1.5339366515837103,26.0,17.0,24.92785,38,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Bhubaneshwar_Hub (Orissa)
IND530012AAA,IND751002AAB,FTL,Night,1.4375,25.0,17.0,25.3666,19,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Bhubaneshwar_Hub (Orissa)
IND530012AAA,IND764001AAC,Carting,Evening,2.1818181818181817,18.0,8.0,12.1543,51,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Jeypore_Kelasahi_D (Orissa)
IND530012AAA,IND764020AAC,Carting,Evening,3.0,21.0,8.0,11.9166,15,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Koraput_GhtimDPP_D (Orissa)
IND530012AAC,IND501359AAE,FTL,Night,2.1666666666666665,37.0,18.0,25.7695,23,Vizag_Gajuwaka_L (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana)
IND530012AAC,IND533106AAA,FTL,Night,1.5833333333333335,28.0,18.0,25.7188,32,Vizag_Gajuwaka_L (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh)
IND530018AAA,IND531162AAA,Carting,Night,4.375,35.0,8.0,12.2135,1,Vizag _NAD (Andhra Pradesh),Vishakhapatnam (Andhra Pradesh)
IND530026AAA,IND531036AAA,Carting,Night,2.111111111111111,19.0,9.0,10.2727,16,Vizag_Gajuwaka (Andhra Pradesh),Chodavaram_BaljiDPP_D (Andhra Pradesh)
IND530043AAA,IND530012AAA,Carting,Night,8.4375,62.5,11.0,12.548850000000002,2,Visakhapatnam_VislkNgr_DC (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh)
IND530043AAA,IND531163AAA,Carting,Night,1.5454545454545454,16.0,11.0,10.3196,35,Visakhapatnam_VislkNgr_DC (Andhra Pradesh),Bheemunipatnam_SaiTempl_D (Andhra Pradesh)
IND531001AAA,IND530012AAA,Carting,Night,8.636363636363637,190.0,22.0,24.7421,1,Anakapalle_Kothuru_D (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh)
IND531001AAA,IND531116AAA,Carting,Night,1.875,15.0,8.0,10.2346,25,Anakapalle_Kothuru_D (Andhra Pradesh),Narsiptnm_Wardno8_D (Andhra Pradesh)
IND531036AAA,IND530012AAA,Carting,Night,2.3639705882352944,21.5,10.0,11.382,16,Chodavaram_BaljiDPP_D (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh)
IND531116AAA,IND530012AAA,Carting,Night,2.25,18.0,8.0,9.88635,28,Narsiptnm_Wardno8_D (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh)
IND531116AAA,IND531001AAA,Carting,Night,1.75,14.0,9.0,10.4976,5,Narsiptnm_Wardno8_D (Andhra Pradesh),Anakapalle_Kothuru_D (Andhra Pradesh)
IND531163AAA,IND535001AAA,Carting,Night,2.25,14.0,7.0,9.1624,39,Bheemunipatnam_SaiTempl_D (Andhra Pradesh),Vizianagaram_NcsRd_DC (Andhra Pradesh)
IND532001AAB,IND530012AAA,Carting,Evening,1.7142857142857142,11.0,7.0,9.9068,133,Srikakulam_Kuslpram_I (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh)
IND532001AAB,IND530012AAA,Carting,Morning,2.0,15.0,7.0,11.0287,11,Srikakulam_Kuslpram_I (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh)
IND532001AAB,IND530012AAA,Carting,Night,1.8166666666666667,12.0,6.0,9.665600000000001,88,Srikakulam_Kuslpram_I (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh)
IND532001AAB,IND532127AAA,FTL,Morning,1.935064935064935,26.5,14.5,17.21465,4,Srikakulam_Kuslpram_I (Andhra Pradesh),Rajam_SamathBv_D (Andhra Pradesh)
IND532001AAB,IND532127AAA,FTL,Night,1.9166666666666665,36.5,17.5,18.5648,38,Srikakulam_Kuslpram_I (Andhra Pradesh),Rajam_SamathBv_D (Andhra Pradesh)
IND532001AAB,IND532201AAA,FTL,Night,1.75,25.0,16.0,22.8998,3,Srikakulam_Kuslpram_I (Andhra Pradesh),Tekkali_AmvdiDPP_D (Andhra Pradesh)
IND532001AAB,IND532421AAA,FTL,Morning,1.5,30.0,20.0,28.1829,3,Srikakulam_Kuslpram_I (Andhra Pradesh),Narasnpeta_HudcoDPP_D (Andhra Pradesh)
IND532001AAB,IND532421AAA,FTL,Night,1.799498746867168,31.0,11.0,15.68955,36,Srikakulam_Kuslpram_I (Andhra Pradesh),Narasnpeta_HudcoDPP_D (Andhra Pradesh)
IND532127AAA,IND535591AAA,FTL,Morning,1.6357142857142857,28.5,19.5,21.972700000000003,6,Rajam_SamathBv_D (Andhra Pradesh),Salur_ward9_D (Andhra Pradesh)
IND532127AAA,IND535591AAA,FTL,Night,1.6833333333333333,29.5,20.0,21.9176,56,Rajam_SamathBv_D (Andhra Pradesh),Salur_ward9_D (Andhra Pradesh)
IND532201AAA,IND532222AAA,FTL,Morning,2.2727272727272725,20.0,12.0,13.64155,2,Tekkali_AmvdiDPP_D (Andhra Pradesh),Palasa_Central_DPP_1 (Andhra Pradesh)
IND532201AAA,IND532222AAA,FTL,Night,1.8795454545454546,29.5,11.5,14.60815,38,Tekkali_AmvdiDPP_D (Andhra Pradesh),Palasa_Central_DPP_1 (Andhra Pradesh)
IND532201AAA,IND761200AAA,FTL,Morning,1.2732558139534884,24.0,22.5,17.56485,2,Tekkali_AmvdiDPP_D (Andhra Pradesh),Paralakhemundi_Ward14_D (Orissa)
IND532222AAA,IND532001AAB,FTL,Night,1.5198711063372716,49.0,33.0,32.0611,4,Palasa_Central_DPP_1 (Andhra Pradesh),Srikakulam_Kuslpram_I (Andhra Pradesh)
IND532222AAA,IND761200AAA,FTL,Morning,0.87124773960217,66.0,74.5,59.8246,2,Palasa_Central_DPP_1 (Andhra Pradesh),Paralakhemundi_Ward14_D (Orissa)
IND532222AAA,IND761200AAA,FTL,Night,0.7012055109070034,50.5,74.5,58.873099999999994,20,Palasa_Central_DPP_1 (Andhra Pradesh),Paralakhemundi_Ward14_D (Orissa)
IND532421AAA,IND532201AAA,FTL,Morning,1.71875,27.5,9.5,13.80765,4,Narasnpeta_HudcoDPP_D (Andhra Pradesh),Tekkali_AmvdiDPP_D (Andhra Pradesh)
IND532421AAA,IND532201AAA,FTL,Night,1.6458333333333335,23.5,16.0,22.54435,28,Narasnpeta_HudcoDPP_D (Andhra Pradesh),Tekkali_AmvdiDPP_D (Andhra Pradesh)
IND532440AAA,IND532001AAB,FTL,Morning,1.6195652173913042,29.0,17.5,19.4976,4,Palakonda_VadaiDPP_D (Andhra Pradesh),Srikakulam_Kuslpram_I (Andhra Pradesh)
IND532440AAA,IND532001AAB,FTL,Night,1.5301003344481607,31.0,18.5,20.873400000000004,30,Palakonda_VadaiDPP_D (Andhra Pradesh),Srikakulam_Kuslpram_I (Andhra Pradesh)
IND533003AAA,IND533106AAA,FTL,Evening,2.521818181818182,36.5,21.5,24.941200000000002,6,Kakinada_DC (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh)
IND533003AAA,IND533106AAA,FTL,Night,1.65,35.0,20.0,24.2332,3,Kakinada_DC (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh)
IND533003AAA,IND533401AAA,FTL,Evening,1.9,30.0,20.0,25.4747,48,Kakinada_DC (Andhra Pradesh),Tuni_Eaglvari_D (Andhra Pradesh)
IND533003AAA,IND533401AAA,FTL,Night,2.6,36.5,20.0,25.302549999999997,6,Kakinada_DC (Andhra Pradesh),Tuni_Eaglvari_D (Andhra Pradesh)
IND533106AAA,IND501359AAE,FTL,Night,2.1176470588235294,35.0,17.0,24.8574,136,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana)
IND533106AAA,IND530012AAA,FTL,Night,1.6360294117647058,28.0,17.0,25.072400000000002,88,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh)
IND533106AAA,IND533003AAA,FTL,Evening,3.533333333333333,69.0,30.0,32.7685,3,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Kakinada_DC (Andhra Pradesh)
IND533106AAA,IND533003AAA,FTL,Night,2.4444444444444446,80.0,32.0,33.6902,3,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Kakinada_DC (Andhra Pradesh)
IND533106AAA,IND533201AAA,FTL,Evening,1.6774193548387097,52.0,31.0,33.7766,3,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Amalapuram_Vijdurg_D (Andhra Pradesh)
IND533106AAA,IND533242AAA,FTL,Evening,2.9333333333333336,84.5,30.0,27.7546,12,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Razole_Shanthi_D (Andhra Pradesh)
IND533106AAA,IND533262AAA,FTL,Evening,2.2445652173913047,52.5,23.5,26.51585,8,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Draksharamam_Anaipeta_D (Andhra Pradesh)
IND533106AAA,IND533262AAA,FTL,Night,2.3541666666666665,56.5,23.0,26.3164,4,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Draksharamam_Anaipeta_D (Andhra Pradesh)
IND533106AAA,IND533308AAB,FTL,Evening,3.6666666666666665,98.0,27.0,32.8971,15,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Mandapeta_Mainrd_D (Andhra Pradesh)
IND533106AAA,IND533308AAB,FTL,Night,3.148148148148148,85.0,27.0,32.73565,2,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Mandapeta_Mainrd_D (Andhra Pradesh)
IND533106AAA,IND534260AAC,FTL,Evening,1.838095238095238,49.0,21.5,23.57195,12,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Palakollu_CroadDPP_D (Andhra Pradesh)
IND533106AAA,IND534260AAC,FTL,Night,1.7142857142857142,36.0,21.0,22.9847,3,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Palakollu_CroadDPP_D (Andhra Pradesh)
IND533201AAA,IND533242AAA,FTL,Evening,2.2142857142857144,31.0,14.0,20.5013,1,Amalapuram_Vijdurg_D (Andhra Pradesh),Razole_Shanthi_D (Andhra Pradesh)
IND533201AAA,IND533242AAA,FTL,Night,2.533333333333333,38.0,15.0,21.6499,1,Amalapuram_Vijdurg_D (Andhra Pradesh),Razole_Shanthi_D (Andhra Pradesh)
IND533201AAA,IND533262AAA,FTL,Evening,2.331081081081081,35.5,19.0,23.0911,16,Amalapuram_Vijdurg_D (Andhra Pradesh),Draksharamam_Anaipeta_D (Andhra Pradesh)
IND533201AAA,IND533262AAA,FTL,Night,9.837837837837839,49.0,19.5,23.7222,2,Amalapuram_Vijdurg_D (Andhra Pradesh),Draksharamam_Anaipeta_D (Andhra Pradesh)
IND533242AAA,IND533201AAA,FTL,Evening,2.2476190476190476,32.5,14.5,21.0233,2,Razole_Shanthi_D (Andhra Pradesh),Amalapuram_Vijdurg_D (Andhra Pradesh)
IND533262AAA,IND533106AAA,FTL,Evening,1.8571428571428572,49.0,23.5,27.046150000000004,12,Draksharamam_Anaipeta_D (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh)
IND533262AAA,IND533106AAA,FTL,Night,1.6785714285714286,37.0,23.0,26.8566,2,Draksharamam_Anaipeta_D (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh)
IND533262AAA,IND533201AAA,FTL,Evening,1.8373015873015874,36.0,19.5,23.0628,6,Draksharamam_Anaipeta_D (Andhra Pradesh),Amalapuram_Vijdurg_D (Andhra Pradesh)
IND533262AAA,IND533201AAA,FTL,Night,2.1092436974789917,39.0,19.0,23.4904,4,Draksharamam_Anaipeta_D (Andhra Pradesh),Amalapuram_Vijdurg_D (Andhra Pradesh)
IND533308AAB,IND533003AAA,FTL,Evening,1.4142857142857141,31.0,23.5,24.838300000000004,26,Mandapeta_Mainrd_D (Andhra Pradesh),Kakinada_DC (Andhra Pradesh)
IND533308AAB,IND533003AAA,FTL,Night,1.8205128205128203,38.5,22.5,24.271,4,Mandapeta_Mainrd_D (Andhra Pradesh),Kakinada_DC (Andhra Pradesh)
IND533308AAB,IND533106AAA,FTL,Evening,1.962962962962963,53.0,27.0,33.3582,1,Mandapeta_Mainrd_D (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh)
IND533401AAA,IND533106AAA,FTL,Evening,1.9020833333333333,33.0,17.0,25.0167,60,Tuni_Eaglvari_D (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh)
IND533401AAA,IND533106AAA,FTL,Night,1.9705882352941178,34.5,17.0,24.21865,8,Tuni_Eaglvari_D (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh)
IND533401AAA,IND533308AAB,FTL,Evening,2.2746753246753246,46.0,22.5,32.5779,4,Tuni_Eaglvari_D (Andhra Pradesh),Mandapeta_Mainrd_D (Andhra Pradesh)
IND534001AAA,IND521225AAB,FTL,Evening,1.7142857142857142,26.0,16.0,22.7062,3,Eluru_Agraharm_DC (Andhra Pradesh),Vijayawada_Rynapadu_H (Andhra Pradesh)
IND534001AAA,IND521333AAA,FTL,Evening,1.7541666666666667,46.0,25.5,24.587400000000002,14,Eluru_Agraharm_DC (Andhra Pradesh),Kaikaluru_Atapaka_D (Andhra Pradesh)
IND534260AAC,IND533106AAA,FTL,Evening,1.8944444444444444,43.5,26.5,23.57645,6,Palakollu_CroadDPP_D (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh)
IND534260AAC,IND533106AAA,FTL,Night,2.2147058823529413,52.0,28.0,24.4033,6,Palakollu_CroadDPP_D (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh)
IND535001AAA,IND530012AAA,Carting,Night,2.0555555555555554,23.5,10.0,12.64715,60,Vizianagaram_NcsRd_DC (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh)
IND535501AAB,IND532001AAB,FTL,Night,1.833793103448276,40.0,24.0,26.5156,4,Parvathipuram_Central_D_2 (Andhra Pradesh),Srikakulam_Kuslpram_I (Andhra Pradesh)
IND535501AAB,IND532440AAA,FTL,Morning,1.5107142857142857,31.0,20.5,22.9481,4,Parvathipuram_Central_D_2 (Andhra Pradesh),Palakonda_VadaiDPP_D (Andhra Pradesh)
IND535501AAB,IND532440AAA,FTL,Night,1.4880952380952381,30.5,21.0,23.584600000000002,30,Parvathipuram_Central_D_2 (Andhra Pradesh),Palakonda_VadaiDPP_D (Andhra Pradesh)
IND535558AAA,IND535501AAB,FTL,Morning,2.0454545454545454,17.5,11.0,12.806450000000002,4,Bobbili_ColegRd_D (Andhra Pradesh),Parvathipuram_Central_D_2 (Andhra Pradesh)
IND535558AAA,IND535501AAB,FTL,Night,1.5780632411067192,22.0,12.0,13.413300000000001,36,Bobbili_ColegRd_D (Andhra Pradesh),Parvathipuram_Central_D_2 (Andhra Pradesh)
IND535591AAA,IND535558AAA,FTL,Night,2.1333333333333333,33.0,16.0,19.0487,3,Salur_ward9_D (Andhra Pradesh),Bobbili_ColegRd_D (Andhra Pradesh)
IND560002AAA,IND560099AAB,Carting,Evening,1.1666666666666665,16.0,11.5,9.9722,8,Bengaluru_KHRoad_I (Karnataka),Bengaluru_Bomsndra_HB (Karnataka)
IND560002AAA,IND560099AAB,Carting,Morning,1.8474025974025974,25.0,10.0,8.6601,32,Bengaluru_KHRoad_I (Karnataka),Bengaluru_Bomsndra_HB (Karnataka)
IND560002AAA,IND562132AAA,Carting,Evening,1.4545454545454546,18.0,11.0,10.135,21,Bengaluru_KHRoad_I (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND560002AAA,IND562132AAA,Carting,Morning,2.6153846153846154,27.0,15.0,13.1353,41,Bengaluru_KHRoad_I (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND560002AAA,IND562132AAA,Carting,Night,1.0,13.0,13.0,11.1039,3,Bengaluru_KHRoad_I (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND560027AAA,IND560099AAA,Carting,Afternoon,3.0576923076923075,31.0,10.5,9.5367,2,Blr_Domlur (Karnataka),Bengaluru_Bomsndra_PC (Karnataka)
IND560027AAA,IND560099AAA,Carting,Evening,1.05,21.0,18.0,17.545,5,Blr_Domlur (Karnataka),Bengaluru_Bomsndra_PC (Karnataka)
IND560043AAC,IND560064AAA,Carting,Morning,1.588235294117647,24.0,14.0,11.8117,37,HBR Layout PC (Karnataka),Bengaluru_NwYlhnka_DC (Karnataka)
IND560043AAC,IND560064AAA,Carting,Night,1.3529411764705883,21.0,15.0,11.9002,39,HBR Layout PC (Karnataka),Bengaluru_NwYlhnka_DC (Karnataka)
IND560043AAC,IND560099AAB,Carting,Evening,1.2,14.0,12.0,11.9893,21,HBR Layout PC (Karnataka),Bengaluru_Bomsndra_HB (Karnataka)
IND560043AAC,IND560099AAB,Carting,Morning,1.736842105263158,25.0,15.0,11.1587,39,HBR Layout PC (Karnataka),Bengaluru_Bomsndra_HB (Karnataka)
IND560043AAC,IND560099AAB,Carting,Night,0.8412698412698413,11.5,14.0,11.65955,6,HBR Layout PC (Karnataka),Bengaluru_Bomsndra_HB (Karnataka)
IND560043AAC,IND562132AAA,Carting,Afternoon,1.756578947368421,21.5,15.5,12.473600000000001,6,HBR Layout PC (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND560043AAC,IND562132AAA,Carting,Evening,1.7142857142857144,24.5,15.0,11.76895,12,HBR Layout PC (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND560043AAC,IND562132AAA,Carting,Morning,1.625,30.0,15.0,12.2326,27,HBR Layout PC (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND560043AAC,IND562132AAA,Carting,Night,2.3076923076923075,30.0,15.0,14.1192,3,HBR Layout PC (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND560048AAB,IND560099AAB,Carting,Evening,1.0,12.0,14.0,11.8114,33,Bengaluru_Hoodi_IP (Karnataka),Bengaluru_Bomsndra_HB (Karnataka)
IND560048AAB,IND560099AAB,Carting,Morning,1.6,29.0,15.0,11.2517,35,Bengaluru_Hoodi_IP (Karnataka),Bengaluru_Bomsndra_HB (Karnataka)
IND560048AAB,IND562132AAA,Carting,Evening,1.2999999999999998,17.5,14.0,11.43215,24,Bengaluru_Hoodi_IP (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND560048AAB,IND562132AAA,Carting,Morning,2.261904761904762,27.5,14.0,10.9818,40,Bengaluru_Hoodi_IP (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND560048AAB,IND562132AAA,Carting,Night,2.2857142857142856,25.0,17.5,12.8427,4,Bengaluru_Hoodi_IP (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND560058AAB,IND560060AAB,Carting,Afternoon,1.4102564102564101,10.0,8.0,8.43545,2,Bengaluru_Peenya_IP (Karnataka),Bengaluru_Kengeri_IP (Karnataka)
IND560058AAB,IND560060AAB,Carting,Evening,1.2307692307692308,11.0,7.5,7.265,40,Bengaluru_Peenya_IP (Karnataka),Bengaluru_Kengeri_IP (Karnataka)
IND560058AAB,IND560060AAB,Carting,Morning,1.552197802197802,12.5,9.5,7.5754,8,Bengaluru_Peenya_IP (Karnataka),Bengaluru_Kengeri_IP (Karnataka)
IND560058AAB,IND560060AAB,Carting,Night,1.6428571428571428,13.5,8.0,7.6985,38,Bengaluru_Peenya_IP (Karnataka),Bengaluru_Kengeri_IP (Karnataka)
IND560058AAB,IND560099AAB,Carting,Evening,1.19375,13.5,11.5,10.73475,30,Bengaluru_Peenya_IP (Karnataka),Bengaluru_Bomsndra_HB (Karnataka)
